id,customer_id,complete_time,order_total_price,pearls_earned,employee_id
14577,280,2025-03-27 05:45:58,9.25,4,14
14578,27,2025-08-09 07:03:12,12.0,6,37
14579,896,2025-02-07 16:23:51,11.75,5,2
14580,563,2025-06-24 23:27:43,4.25,2,9
14581,254,2025-06-12 02:11:02,13.75,6,5
14582,1808,2025-05-14 06:46:32,7.75,3,1
14583,948,2025-06-24 10:32:17,4.25,2,31
14584,1671,2025-07-21 01:15:56,13.75,6,42
14585,211,2024-11-27 20:39:44,4.5,2,44
14586,1553,2025-02-09 03:42:37,3.5,1,34
14587,1896,2024-12-02 04:55:59,14.5,7,25
14588,51,2024-10-16 19:00:50,4.0,2,3
14589,280,2025-03-29 21:49:10,14.0,7,27
14590,1407,2025-04-24 14:50:56,15.5,7,9
14591,967,2025-01-07 07:27:57,6.5,3,17
14592,1877,2024-10-25 13:25:11,8.25,4,36
14593,386,2024-12-28 14:43:02,12.0,6,3
14594,1894,2025-04-28 16:55:21,8.5,4,32
14595,1609,2025-05-16 11:01:39,6.5,3,33
14596,1186,2024-11-21 22:09:00,9.5,4,1
14597,1946,2025-04-11 20:19:09,5.5,2,25
14598,669,2025-06-06 04:54:01,13.75,6,43
14599,587,2025-02-04 00:36:36,11.5,5,26
14600,568,2024-10-24 02:44:07,14.0,7,6
14601,1612,2025-03-09 16:33:40,14.0,7,41
14602,1890,2025-05-25 07:30:55,8.25,4,33
14603,327,2025-06-07 08:42:53,8.25,4,29
14604,1354,2024-10-08 22:08:05,3.5,1,31
14605,1000,2025-07-22 05:44:23,16.5,8,21
14606,99,2024-12-18 02:14:42,10.5,5,27
14607,1660,2025-09-22 13:43:44,8.5,4,14
14608,1945,2025-03-13 15:00:43,3.75,1,6
14609,818,2025-01-29 20:35:52,12.25,6,22
14610,1618,2024-11-28 14:12:03,9.5,4,23
14611,834,2025-02-18 15:09:24,10.5,5,7
14612,308,2025-06-16 14:29:43,4.5,2,30
14613,1515,2025-05-03 07:55:39,3.5,1,48
14614,833,2025-05-08 12:08:14,8.0,4,10
14615,1307,2024-12-24 14:27:01,4.5,2,33
14616,1886,2025-03-20 12:04:19,10.75,5,38
14617,1439,2025-05-31 10:19:23,7.25,3,47
14618,1297,2025-07-29 23:44:54,9.0,4,8
14619,906,2024-12-17 21:22:02,7.75,3,11
14620,1203,2025-08-21 04:53:39,12.75,6,23
14621,663,2024-12-29 07:18:50,5.5,2,43
14622,143,2025-02-04 23:50:16,4.0,2,47
14623,568,2025-02-17 23:15:31,3.5,1,33
14624,1241,2024-11-11 07:16:14,4.5,2,47
14625,1426,2025-06-19 05:40:29,7.75,3,27
14626,1859,2024-12-04 03:16:55,12.75,6,16
14627,387,2024-11-08 18:01:02,10.0,5,20
14628,1329,2025-09-12 03:13:38,12.25,6,29
14629,1891,2025-03-01 10:05:21,3.75,1,12
14630,973,2025-09-09 18:28:52,12.25,6,23
14631,782,2025-03-13 15:41:41,9.0,4,24
14632,337,2025-02-07 03:12:20,4.5,2,42
14633,72,2024-10-12 09:51:36,10.75,5,5
14634,41,2025-02-21 08:17:35,4.75,2,18
14635,1805,2025-04-29 18:42:33,8.25,4,27
14636,577,2024-11-06 07:01:00,4.5,2,25
14637,976,2025-08-29 13:51:48,4.0,2,4
14638,896,2025-09-26 04:10:07,16.5,8,13
14639,635,2025-01-20 22:15:55,4.25,2,12
14640,1193,2025-02-25 13:41:15,4.25,2,16
14641,718,2025-01-30 02:54:18,14.0,7,14
14642,805,2024-11-11 09:13:35,12.75,6,28
14643,1115,2024-12-26 23:23:39,10.75,5,1
14644,593,2024-10-30 01:13:35,14.75,7,26
14645,1260,2025-04-14 10:38:12,12.75,6,13
14646,992,2025-04-18 22:07:32,11.5,5,21
14647,1120,2025-06-18 21:40:31,6.5,3,50
14648,152,2025-02-09 16:01:35,14.75,7,12
14649,97,2025-02-03 22:26:01,10.25,5,25
14650,155,2025-05-16 08:36:55,7.75,3,36
14651,982,2025-04-15 11:41:14,12.5,6,6
14652,611,2025-04-11 19:59:46,4.5,2,19
14653,1953,2025-06-12 14:32:32,10.25,5,41
14654,1681,2025-06-16 13:00:37,3.5,1,3
14655,1021,2025-04-08 23:19:57,6.0,3,31
14656,1377,2025-06-20 08:34:15,11.5,5,14
14657,939,2025-04-10 08:21:10,3.5,1,42
14658,1836,2025-05-09 21:59:18,12.5,6,12
14659,1562,2025-08-03 13:25:54,3.5,1,11
14660,1570,2024-10-11 21:14:16,8.0,4,28
14661,1381,2025-07-04 21:31:54,4.0,2,14
14662,788,2025-08-08 23:00:41,16.25,8,36
14663,35,2024-11-30 23:47:42,14.5,7,21
14664,367,2024-10-10 03:24:24,12.75,6,38
14665,1404,2025-01-20 00:31:12,4.0,2,15
14666,1837,2024-11-07 21:17:35,8.0,4,7
14667,1888,2025-03-13 01:38:54,13.25,6,37
14668,1520,2024-10-08 12:58:01,8.0,4,7
14669,1870,2025-07-28 09:24:09,12.5,6,27
14670,1707,2025-08-18 22:43:12,10.75,5,14
14671,1307,2025-04-09 02:53:30,4.25,2,49
14672,1747,2024-12-05 19:57:45,3.75,1,37
14673,369,2025-03-24 12:56:15,12.25,6,49
14674,359,2024-11-27 00:16:38,11.75,5,29
14675,1114,2024-11-29 06:48:17,11.25,5,10
14676,757,2025-01-07 17:23:12,4.0,2,2
14677,113,2024-10-07 14:23:23,4.25,2,37
14678,1496,2025-06-04 00:53:00,11.5,5,15
14679,1386,2025-04-02 01:37:24,13.75,6,25
14680,1165,2025-04-29 01:10:58,8.5,4,3
14681,1721,2024-10-14 10:36:53,12.0,6,33
14682,1259,2025-08-23 15:28:12,12.75,6,14
14683,1592,2025-09-18 19:25:01,11.75,5,3
14684,22,2024-10-24 08:18:54,11.25,5,42
14685,1768,2024-11-19 13:19:08,11.25,5,34
14686,1109,2024-12-29 12:28:29,4.0,2,50
14687,1262,2025-09-03 02:30:43,10.75,5,27
14688,1533,2025-08-29 19:21:43,12.0,6,27
14689,137,2025-07-18 23:46:12,11.75,5,43
14690,1441,2024-10-26 15:03:38,4.5,2,9
14691,945,2025-03-11 22:26:26,3.5,1,7
14692,124,2025-01-02 21:21:42,12.5,6,20
14693,1113,2025-09-05 00:03:55,8.25,4,13
14694,567,2025-08-28 16:44:44,5.5,2,25
14695,384,2024-12-13 19:37:59,8.0,4,16
14696,691,2024-11-18 20:44:58,13.75,6,7
14697,1832,2025-09-15 10:53:30,4.0,2,6
14698,210,2025-09-12 21:13:11,4.5,2,6
14699,1609,2025-05-25 20:48:46,12.0,6,25
14700,1382,2024-11-14 13:37:58,10.25,5,13
14701,1033,2024-11-17 14:05:47,10.0,5,10
14702,496,2025-01-30 11:02:22,14.75,7,3
14703,1520,2025-05-23 07:17:41,3.5,1,45
14704,467,2024-11-26 11:00:15,12.0,6,2
14705,728,2025-08-27 00:48:06,3.75,1,8
14706,1298,2025-09-27 23:25:09,13.25,6,13
14707,629,2024-10-18 13:53:09,16.5,8,5
14708,1306,2025-01-11 22:44:28,3.75,1,12
14709,1769,2024-10-16 06:49:15,9.75,4,37
14710,1339,2025-05-04 06:29:56,3.5,1,44
14711,969,2024-12-23 07:08:57,6.0,3,27
14712,1440,2025-09-18 19:09:43,4.5,2,9
14713,175,2025-08-15 09:37:21,7.25,3,25
14714,1282,2025-07-08 11:16:37,9.75,4,1
14715,64,2024-10-13 17:31:38,4.75,2,49
14716,1897,2025-06-14 12:28:26,12.75,6,21
14717,292,2024-10-04 04:34:15,8.25,4,45
14718,656,2025-09-06 00:17:50,13.5,6,24
14719,1467,2025-03-05 11:24:17,9.25,4,3
14720,1411,2025-04-10 13:28:16,9.75,4,47
14721,1623,2025-02-02 12:15:27,8.5,4,9
14722,523,2025-08-30 07:09:51,14.0,7,14
14723,359,2024-11-12 10:48:50,6.0,3,4
14724,1941,2025-03-02 20:26:56,12.5,6,3
14725,1852,2025-07-07 11:33:07,15.25,7,32
14726,490,2024-12-09 02:54:52,11.25,5,43
14727,1040,2025-05-24 03:40:11,4.5,2,6
14728,921,2025-01-03 07:07:52,6.0,3,6
14729,1705,2024-11-16 22:06:55,14.5,7,28
14730,203,2025-04-02 12:14:36,3.75,1,46
14731,1770,2025-01-25 10:49:04,11.25,5,38
14732,1830,2025-06-18 05:39:58,11.5,5,23
14733,82,2025-08-20 20:33:57,6.5,3,44
14734,1642,2025-08-14 13:26:59,13.75,6,17
14735,83,2025-09-30 11:02:14,12.25,6,6
14736,781,2025-04-04 00:21:50,9.0,4,5
14737,861,2025-06-11 01:46:53,9.5,4,2
14738,1178,2024-11-18 00:48:17,12.25,6,21
14739,865,2024-12-10 15:56:40,15.0,7,40
14740,1613,2024-10-12 14:15:54,7.75,3,28
14741,1910,2025-01-23 13:38:01,4.0,2,38
14742,406,2025-07-11 02:26:14,8.0,4,35
14743,868,2025-07-30 18:08:18,7.75,3,30
14744,1541,2025-02-20 19:53:53,10.0,5,50
14745,743,2025-02-11 08:55:37,10.75,5,2
14746,1795,2025-05-10 08:19:11,4.5,2,45
14747,1981,2025-08-23 18:12:10,10.0,5,3
14748,155,2025-03-27 13:17:54,14.75,7,20
14749,924,2025-03-01 17:47:07,14.5,7,25
14750,60,2025-06-12 18:29:21,3.5,1,9
14751,1996,2025-04-21 12:39:50,14.75,7,1
14752,591,2024-10-15 19:40:16,12.5,6,9
14753,1181,2025-08-22 00:14:38,4.25,2,8
14754,1810,2025-07-18 05:06:06,10.0,5,35
14755,743,2025-03-08 05:12:06,8.75,4,31
14756,1392,2024-11-29 15:06:25,17.0,8,38
14757,700,2025-02-10 16:48:24,5.5,2,13
14758,1086,2024-10-16 05:03:32,14.25,7,45
14759,874,2025-06-30 13:29:02,13.0,6,5
14760,1348,2025-01-01 12:35:26,4.0,2,47
14761,939,2025-03-13 15:24:31,9.5,4,35
14762,1082,2025-01-09 19:15:35,11.25,5,19
14763,1104,2025-10-01 07:58:13,7.25,3,4
14764,329,2025-05-19 10:15:42,11.5,5,8
14765,736,2025-09-30 16:06:29,9.75,4,2
14766,886,2025-06-07 23:34:50,10.75,5,41
14767,523,2025-08-18 17:02:12,11.0,5,42
14768,1597,2025-09-13 05:05:33,4.25,2,41
14769,1919,2024-11-19 02:02:25,3.5,1,19
14770,1730,2025-03-09 19:05:59,9.25,4,35
14771,1028,2025-02-22 21:41:36,8.25,4,40
14772,1289,2025-06-04 22:41:46,13.0,6,31
14773,1701,2025-06-05 07:31:04,4.0,2,45
14774,272,2024-12-16 18:56:54,4.5,2,32
14775,709,2024-11-26 02:46:24,6.5,3,3
14776,1880,2025-04-21 00:01:02,10.75,5,16
14777,579,2025-02-22 04:16:21,4.25,2,9
14778,1308,2025-06-18 03:12:54,4.5,2,7
14779,1315,2025-09-01 17:03:35,7.25,3,2
14780,614,2025-09-08 08:50:38,6.0,3,20
14781,147,2025-05-20 00:51:15,9.25,4,3
14782,294,2025-09-18 23:04:37,12.5,6,41
14783,1816,2025-02-15 05:33:15,4.5,2,9
14784,125,2025-02-06 16:08:31,12.5,6,41
14785,1370,2025-06-20 13:06:06,7.75,3,20
14786,371,2025-01-14 01:12:11,8.25,4,13
14787,174,2024-10-08 06:03:46,11.25,5,39
14788,1732,2024-12-30 21:06:46,3.75,1,14
14789,1750,2025-01-06 20:44:42,12.25,6,7
14790,1664,2025-08-23 22:43:27,12.5,6,29
14791,1224,2024-10-18 16:08:32,8.5,4,24
14792,997,2025-05-14 16:28:42,7.75,3,23
14793,192,2025-07-13 16:42:37,12.5,6,31
14794,1749,2025-09-27 20:26:10,8.25,4,34
14795,1677,2025-05-26 01:55:30,16.0,8,36
14796,1409,2025-05-03 04:19:32,15.0,7,16
14797,913,2025-01-08 13:30:26,15.0,7,15
14798,841,2025-08-17 09:35:39,4.75,2,6
14799,880,2024-12-13 06:54:07,6.0,3,39
14800,770,2025-01-26 23:40:40,8.25,4,12
14801,998,2025-08-06 00:42:26,4.25,2,47
14802,1250,2025-09-11 14:00:58,7.5,3,49
14803,969,2025-07-05 08:46:19,6.5,3,47
14804,1954,2025-02-11 08:49:57,10.5,5,39
14805,1109,2025-06-07 02:38:30,5.5,2,29
14806,1117,2025-04-09 23:34:36,15.5,7,49
14807,562,2025-05-07 11:21:28,5.5,2,16
14808,768,2025-07-22 13:14:10,8.5,4,2
14809,742,2025-06-27 13:19:32,12.75,6,14
14810,292,2025-02-21 06:49:45,10.5,5,43
14811,1349,2024-10-10 17:24:31,12.25,6,20
14812,1679,2025-06-24 04:31:29,13.0,6,34
14813,1532,2025-04-01 01:25:34,3.5,1,2
14814,1061,2025-09-02 20:25:58,8.25,4,17
14815,1653,2024-12-12 08:57:51,10.0,5,14
14816,1306,2025-08-13 12:37:31,12.5,6,16
14817,628,2025-07-26 04:11:40,3.5,1,5
14818,137,2025-08-05 13:55:29,4.5,2,29
14819,1335,2025-06-26 02:24:20,8.25,4,23
14820,146,2024-10-04 13:49:33,3.75,1,9
14821,1090,2025-07-23 23:37:31,3.5,1,26
14822,547,2025-02-13 23:36:17,7.25,3,6
14823,989,2025-08-06 15:58:45,4.75,2,26
14824,1820,2024-10-02 23:34:04,8.0,4,4
14825,768,2025-02-15 21:00:30,12.0,6,10
14826,642,2025-02-07 09:06:30,3.5,1,47
14827,1709,2025-05-11 18:21:28,14.25,7,11
14828,163,2025-01-19 04:30:22,12.25,6,20
14829,1468,2025-04-01 08:45:49,10.0,5,18
14830,577,2025-01-08 21:10:38,14.25,7,17
14831,1867,2025-06-20 06:06:13,4.5,2,34
14832,1486,2025-03-09 08:23:01,16.75,8,44
14833,406,2024-12-08 07:50:58,16.5,8,19
14834,1811,2025-05-18 22:47:31,16.5,8,7
14835,1662,2025-05-27 07:54:04,13.75,6,22
14836,1636,2025-08-29 17:00:02,8.0,4,43
14837,1769,2025-02-19 07:28:14,4.75,2,22
14838,47,2025-03-19 07:17:25,4.5,2,33
14839,1844,2025-04-30 14:42:51,7.75,3,38
14840,34,2024-10-22 16:28:39,6.0,3,17
14841,777,2025-06-05 07:31:36,3.5,1,15
14842,859,2025-08-03 05:02:39,7.25,3,33
14843,501,2024-11-11 13:24:52,8.5,4,11
14844,1051,2025-07-24 15:42:59,7.75,3,45
14845,1649,2025-06-19 11:30:32,8.0,4,19
14846,1069,2025-04-18 02:19:51,8.75,4,1
14847,167,2024-12-11 00:29:45,14.25,7,1
14848,1042,2025-01-31 06:35:58,6.0,3,37
14849,1095,2025-07-02 06:58:24,4.0,2,28
14850,1782,2025-07-12 11:35:02,7.5,3,34
14851,813,2025-01-15 11:00:27,4.0,2,5
14852,264,2025-09-04 12:58:49,5.5,2,50
14853,924,2025-09-20 00:18:34,8.0,4,9
14854,651,2025-07-14 10:53:17,4.5,2,36
14855,588,2024-12-02 07:43:42,12.75,6,41
14856,509,2024-12-25 16:33:27,7.75,3,8
14857,1832,2025-04-17 07:59:09,8.0,4,43
14858,1997,2025-04-29 18:05:27,8.25,4,3
14859,736,2024-11-03 11:20:33,3.5,1,34
14860,571,2024-12-06 12:19:03,14.5,7,49
14861,1311,2024-10-05 07:43:26,12.75,6,48
14862,5,2025-06-20 07:18:20,13.25,6,35
14863,114,2025-08-06 08:38:01,13.0,6,22
14864,813,2025-07-27 22:42:04,12.0,6,48
14865,1756,2025-08-05 06:09:39,16.0,8,34
14866,1224,2025-06-16 16:21:10,12.5,6,9
14867,1887,2025-02-11 07:06:26,4.25,2,42
14868,1436,2025-03-07 18:58:35,10.75,5,40
14869,1275,2025-09-08 05:06:12,4.25,2,7
14870,646,2024-10-27 18:37:44,5.5,2,4
14871,901,2025-05-21 07:54:54,13.75,6,14
14872,1588,2024-12-17 20:52:43,3.5,1,25
14873,881,2025-03-31 14:52:02,14.5,7,22
14874,1781,2025-03-07 19:19:02,6.0,3,50
14875,1726,2025-03-06 11:28:58,4.25,2,20
14876,1097,2025-02-09 09:49:49,13.5,6,44
14877,160,2025-04-05 12:18:11,8.75,4,1
14878,695,2025-09-14 21:11:57,4.25,2,50
14879,891,2025-03-12 18:38:26,3.5,1,40
14880,1253,2024-12-24 23:26:08,4.5,2,34
14881,601,2025-03-14 11:32:09,8.5,4,38
14882,755,2025-02-11 16:12:16,14.0,7,46
14883,400,2025-05-03 06:33:50,8.0,4,36
14884,333,2025-03-31 10:19:55,4.75,2,41
14885,755,2025-08-20 00:20:35,10.25,5,13
14886,780,2025-03-21 06:48:39,12.0,6,26
14887,1572,2025-08-31 06:12:35,4.0,2,16
14888,175,2025-09-22 14:52:11,4.5,2,37
14889,527,2025-05-29 08:49:44,14.25,7,25
14890,1830,2024-10-07 04:19:55,8.0,4,40
14891,823,2025-05-21 17:21:47,12.0,6,4
14892,634,2025-09-02 12:37:35,15.25,7,17
14893,818,2025-01-11 01:45:13,3.75,1,45
14894,1154,2025-02-12 19:02:45,3.75,1,28
14895,301,2025-09-23 18:01:23,4.75,2,17
14896,250,2025-07-07 01:48:06,8.25,4,40
14897,917,2025-09-15 17:10:31,3.75,1,46
14898,1847,2024-10-04 13:46:40,14.0,7,33
14899,210,2025-08-16 16:04:13,17.0,8,5
14900,1060,2025-03-28 21:04:38,8.25,4,4
14901,124,2025-02-23 09:58:28,5.5,2,47
14902,1416,2025-05-24 04:40:41,12.75,6,16
14903,1004,2025-03-20 05:33:05,4.5,2,22
14904,1265,2025-09-09 21:08:13,9.25,4,35
14905,288,2025-09-29 00:38:38,4.75,2,21
14906,875,2025-06-20 04:31:51,3.75,1,29
14907,1217,2024-10-28 10:42:03,10.0,5,23
14908,1548,2024-10-07 04:28:01,14.25,7,43
14909,317,2025-02-08 01:47:22,8.25,4,33
14910,1089,2025-04-23 15:06:29,14.0,7,47
14911,126,2025-04-15 01:25:09,13.0,6,5
14912,1440,2025-03-22 05:53:41,7.75,3,24
14913,557,2025-04-08 08:34:52,4.75,2,47
14914,1504,2025-08-12 13:28:52,14.0,7,35
14915,504,2025-04-06 22:30:50,4.75,2,47
14916,1017,2025-04-01 08:04:13,12.25,6,10
14917,1140,2024-12-27 12:02:21,8.25,4,11
14918,273,2025-07-17 13:15:25,3.5,1,37
14919,97,2024-12-05 15:44:11,4.5,2,22
14920,1045,2025-01-04 09:45:41,4.75,2,6
14921,1030,2025-09-24 10:25:59,8.5,4,47
14922,1129,2025-07-21 08:06:04,8.0,4,1
14923,1166,2025-01-08 18:39:40,8.5,4,18
14924,1072,2025-03-20 08:31:29,7.75,3,19
14925,1519,2025-05-02 01:49:53,13.25,6,5
14926,1256,2025-01-06 09:41:50,11.5,5,28
14927,845,2025-08-04 15:26:56,10.0,5,17
14928,1693,2025-05-19 14:30:06,4.75,2,43
14929,1872,2024-12-30 12:46:05,6.5,3,24
14930,202,2025-06-08 08:37:58,5.5,2,33
14931,276,2025-04-13 00:06:57,3.5,1,34
14932,612,2025-03-23 09:04:58,12.25,6,2
14933,1814,2025-03-03 17:23:20,13.5,6,11
14934,741,2024-12-24 15:13:01,3.5,1,30
14935,1969,2025-09-27 10:12:45,15.0,7,14
14936,1125,2025-06-20 13:23:34,4.5,2,21
14937,1084,2024-10-19 08:31:34,8.75,4,26
14938,243,2025-04-22 16:16:23,4.75,2,47
14939,868,2025-03-02 18:34:34,8.0,4,14
14940,1874,2025-03-08 13:16:08,4.0,2,22
14941,1351,2025-08-31 18:36:48,15.0,7,13
14942,1668,2024-12-24 21:02:49,9.0,4,6
14943,358,2025-05-01 17:34:27,4.5,2,6
14944,1119,2025-07-12 15:07:05,12.5,6,29
14945,155,2025-03-21 14:59:54,8.75,4,6
14946,96,2025-04-19 17:16:57,14.0,7,11
14947,1227,2025-09-30 05:24:14,10.0,5,41
14948,978,2025-02-28 11:19:36,13.25,6,22
14949,110,2024-10-21 12:10:25,7.25,3,24
14950,1314,2025-04-05 03:09:28,13.5,6,48
14951,777,2025-04-07 02:20:48,9.25,4,29
14952,545,2025-02-13 17:39:25,4.75,2,25
14953,1658,2025-02-14 06:01:51,3.5,1,3
14954,456,2025-08-25 15:26:04,9.0,4,41
14955,767,2025-02-06 00:20:05,14.0,7,42
14956,1619,2025-09-24 07:02:54,10.0,5,21
14957,594,2025-08-13 10:10:23,3.5,1,49
14958,1307,2024-11-17 12:06:01,3.5,1,4
14959,1045,2024-10-06 03:38:03,9.25,4,6
14960,214,2025-02-18 01:05:50,12.75,6,19
14961,1930,2025-06-06 05:02:37,9.25,4,44
14962,1127,2025-08-19 10:03:10,3.5,1,16
14963,188,2025-09-03 08:56:46,12.0,6,40
14964,1714,2025-06-22 10:49:57,11.0,5,27
14965,268,2025-08-08 23:35:25,15.25,7,33
14966,577,2025-03-18 03:07:29,10.5,5,23
14967,1689,2024-11-20 04:35:38,7.25,3,4
14968,1238,2025-02-28 09:50:55,4.5,2,29
14969,326,2025-08-07 02:35:48,11.5,5,42
14970,1702,2025-07-27 12:03:11,10.75,5,5
14971,1063,2025-03-31 21:55:59,3.5,1,50
14972,988,2024-12-30 13:57:58,13.25,6,5
14973,902,2025-02-16 14:04:57,8.5,4,41
14974,515,2025-03-15 13:42:29,4.25,2,40
14975,144,2025-06-15 05:39:01,4.25,2,26
14976,1311,2025-01-26 01:10:25,18.0,9,9
14977,752,2025-06-04 22:47:21,10.0,5,12
14978,1708,2025-02-05 05:50:59,4.25,2,19
14979,1198,2025-08-20 23:30:23,15.5,7,50
14980,298,2024-11-23 16:41:13,15.25,7,44
14981,1136,2025-09-10 20:06:44,4.0,2,34
14982,432,2025-08-23 18:47:42,4.0,2,48
14983,166,2025-03-25 12:16:23,12.75,6,46
14984,339,2025-04-29 11:04:05,4.75,2,43
14985,460,2025-02-21 01:48:48,13.5,6,43
14986,286,2025-01-21 06:30:44,8.25,4,23
14987,1028,2025-09-07 20:02:14,6.0,3,4
14988,889,2024-11-17 11:38:09,10.0,5,9
14989,1667,2025-05-02 07:02:20,14.25,7,36
14990,1495,2025-05-06 08:56:07,12.25,6,30
14991,302,2024-12-13 20:59:42,4.5,2,45
14992,784,2025-08-04 21:56:49,13.5,6,39
14993,358,2024-11-29 02:51:16,13.0,6,27
14994,1602,2025-04-16 04:34:04,11.0,5,23
14995,342,2025-06-05 13:11:59,7.5,3,48
14996,147,2025-08-16 07:06:42,11.75,5,32
14997,1466,2025-06-14 21:17:21,10.5,5,5
14998,343,2025-01-15 06:39:37,17.0,8,2
14999,466,2025-01-09 20:15:20,10.0,5,24
15000,100,2025-05-30 18:35:11,11.5,5,3
15001,853,2025-01-18 03:45:25,14.75,7,21
15002,433,2025-09-23 08:50:02,9.0,4,4
15003,1954,2024-10-30 08:27:44,8.75,4,3
15004,1337,2025-09-14 19:40:16,12.75,6,23
15005,1623,2025-05-20 20:24:45,4.75,2,2
15006,1380,2025-01-22 08:49:10,8.0,4,15
15007,136,2024-12-09 19:31:10,11.0,5,18
15008,603,2025-01-01 04:52:48,4.75,2,8
15009,265,2025-07-09 08:41:18,6.0,3,29
15010,284,2025-08-03 04:20:54,3.5,1,14
15011,1925,2025-05-20 11:30:46,12.5,6,40
15012,520,2025-09-12 14:41:42,4.5,2,37
15013,754,2025-07-22 20:07:49,14.5,7,2
15014,810,2025-07-24 15:04:16,12.5,6,44
15015,208,2025-02-04 09:47:16,16.0,8,44
15016,1838,2025-04-23 17:02:03,14.5,7,40
15017,983,2024-12-25 20:52:50,13.75,6,44
15018,882,2024-12-09 13:39:18,4.25,2,11
15019,1494,2025-05-12 20:55:45,18.0,9,43
15020,1752,2024-11-25 20:13:37,4.0,2,30
15021,1514,2025-01-21 13:07:17,8.0,4,27
15022,195,2025-08-17 09:47:15,4.0,2,6
15023,911,2024-12-06 05:02:48,8.0,4,4
15024,1263,2024-12-13 13:51:29,12.0,6,7
15025,1444,2024-10-04 19:13:50,5.5,2,2
15026,772,2025-03-15 06:56:48,6.5,3,18
15027,35,2025-03-14 02:07:29,4.75,2,2
15028,333,2024-10-28 17:34:00,8.0,4,31
15029,1107,2024-10-10 21:02:44,9.25,4,39
15030,441,2024-11-10 22:55:05,14.25,7,2
15031,912,2025-05-29 21:23:33,6.5,3,21
15032,1216,2025-05-03 18:18:19,3.5,1,2
15033,570,2025-08-10 12:10:29,4.25,2,14
15034,651,2025-07-27 13:48:03,10.0,5,16
15035,1273,2025-04-02 08:16:35,10.5,5,37
15036,1453,2025-02-13 04:02:10,12.75,6,47
15037,1178,2024-10-10 08:51:35,8.0,4,35
15038,1881,2025-03-12 10:42:39,8.25,4,8
15039,12,2024-12-04 02:32:00,6.5,3,24
15040,999,2024-12-22 17:34:01,8.5,4,14
15041,932,2025-01-03 21:06:30,13.75,6,12
15042,14,2025-02-19 06:41:31,11.25,5,49
15043,732,2024-10-23 11:27:00,7.75,3,35
15044,7,2025-06-24 08:56:50,7.5,3,50
15045,1155,2025-06-24 13:51:53,4.0,2,44
15046,630,2025-05-15 12:05:07,4.75,2,18
15047,340,2025-05-13 03:57:33,12.5,6,39
15048,478,2025-05-17 10:15:53,14.0,7,47
15049,354,2024-12-07 20:43:28,11.25,5,41
15050,346,2024-11-03 19:47:45,3.5,1,28
15051,1376,2024-10-21 15:20:46,15.5,7,26
15052,1610,2025-03-19 20:10:36,16.75,8,30
15053,659,2025-06-08 11:31:03,4.75,2,8
15054,768,2025-08-24 11:06:30,4.0,2,27
15055,225,2025-02-16 14:06:33,13.0,6,47
15056,510,2025-03-15 14:51:46,4.0,2,50
15057,269,2025-03-07 05:41:33,6.0,3,40
15058,404,2025-05-30 07:35:28,6.0,3,34
15059,31,2025-02-25 19:44:18,8.75,4,45
15060,982,2025-01-17 03:02:06,8.0,4,33
15061,426,2025-03-07 23:43:11,14.0,7,25
15062,586,2025-06-28 11:47:47,12.25,6,49
15063,484,2025-03-08 07:16:31,4.0,2,46
15064,1225,2025-02-01 10:47:06,12.25,6,14
15065,972,2025-05-05 08:02:52,12.0,6,16
15066,1603,2025-02-28 04:07:51,13.5,6,36
15067,1739,2025-01-26 04:14:51,4.75,2,11
15068,462,2025-07-28 12:02:53,13.75,6,45
15069,1141,2025-09-22 21:10:05,8.0,4,22
15070,632,2025-04-10 20:00:37,4.75,2,37
15071,1589,2025-07-29 14:16:16,11.5,5,6
15072,251,2024-10-25 06:41:11,7.25,3,5
15073,253,2025-06-26 12:38:26,15.5,7,39
15074,1342,2025-01-18 14:02:34,7.75,3,34
15075,452,2024-10-24 19:28:47,11.75,5,13
15076,401,2024-12-13 01:02:28,6.0,3,11
15077,48,2025-05-20 16:38:25,14.75,7,50
15078,244,2025-05-18 18:00:14,8.0,4,12
15079,174,2025-06-07 05:06:49,11.5,5,27
15080,1880,2025-03-12 22:53:36,14.75,7,19
15081,747,2025-01-12 10:54:41,7.0,3,29
15082,703,2024-12-26 22:48:29,8.75,4,17
15083,597,2024-12-17 14:22:02,10.5,5,42
15084,1194,2025-09-21 04:13:19,3.5,1,36
15085,1634,2025-06-24 10:30:04,7.75,3,14
15086,1727,2024-10-24 04:59:43,8.0,4,25
15087,1666,2025-07-03 07:50:11,13.25,6,29
15088,1005,2025-05-09 02:15:07,12.75,6,29
15089,986,2025-02-25 06:06:05,8.5,4,47
15090,1501,2024-11-03 13:49:52,13.75,6,22
15091,590,2025-09-20 17:12:13,13.25,6,47
15092,162,2025-01-03 03:58:38,11.75,5,38
15093,1988,2024-10-21 17:19:44,6.0,3,39
15094,936,2024-11-06 19:51:15,3.5,1,1
15095,858,2025-02-25 13:15:55,3.75,1,44
15096,310,2024-10-10 20:07:32,4.75,2,48
15097,1168,2025-01-04 04:39:59,13.75,6,19
15098,102,2025-02-02 14:49:46,14.25,7,24
15099,640,2025-05-03 02:42:51,10.0,5,18
15100,474,2025-09-26 16:56:33,13.0,6,4
15101,81,2025-07-22 17:00:20,7.75,3,9
15102,889,2024-10-05 07:51:47,10.0,5,33
15103,1274,2024-12-12 05:11:35,14.0,7,16
